rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-74-org,   usa, f, 8, 20090506, ms, david, sweeney, tas, franklin, 5343, 8, bailey place, , 07 39466902, 3480593, 1, NoRole
rec-905-org,   , m, 27, 19900623, ms, olivia, , wa, henty, 6027, 26, chewings street, , 8 92180083, 1327385, 6, NoRole
rec-124-org,   wel, f, 29, 19880819, , luke, gethin, vic, echuca, 2121, 274, jansz crescent, gallagher hse, 02 74330174, 1127356, 7, NoRole
rec-717-org,   gre, f, 27, 19900718, , kye, vlachos, vic, elliminyt, 3268, 76, mary mckillop place, , , 5272456, 6, NoRole
rec-997-org,   , f, 30, 19870828, , kiria, green, vic, darlington, 2452, 2, chapman street, , 618 54075616, 2060739, 9, NoRole
rec-150-org,   chi, , 33, 19841009, , jack, gao, vic, wunghnu, 3172, 10, wallis place, plainview, 618 18196111, 6200318, 0, NoRole
rec-927-org,   chi, f, 29, 19880207, , aiden, nan, vic, cherrybrook, 2062, 18, halifax close, boronia lodge, 618 99551635, 1368431, 7, NoRole
rec-502-org,   eng, m, , 19950312, ms, lachlan, masterson, wa, thornlie, 3105, 9, forbes street, , 618 29879118, 6392334, 3, NoRole
rec-292-org,   unk, f, 34, 19830830, , keaton, scorsone, vic, colac colac, 2154, 12, horrocks street, rockview, 8 15201232, 9237828, 8, NoRole
rec-420-org,   eng, f, 36, 19810129, , annabelle, christisen, , guyra, 6450, 25, horsley crescent, , 04 74317360, 7763249, 6, NoRole
rec-640-org,   ind, f, 31, 19860302, , nicholas, suman, vic, cockatoo, 7250, 7, beasley street, booroondoo north, 618 94323125, 8241601, 0, NoRole
rec-287-org,   usa, , 27, 19900412, mr, ebony, stephens, vic, benambra, 3042, 79, mcauliffe court, , 8 19753734, 9256715, 8, NoRole
rec-606-org,   chi, f, 31, 19860221, cpl, jordan, lum, vic, pakenham upper, 5067, 66, mataranka street, , 08 63848065, 9543640, 5, NoRole
rec-878-org,   unk, f, 8, 20091105, , matthew, scorsone, nsw, bilgola, 2382, 31, clare dennis avenue, glen eden, 2 59050804, 5932651, 5, NoRole
rec-431-org,   chi, m, 26, , , cameron, zong, nsw, mount george, 5108, 12, anzac park, , 02 53284205, 3460082, 1, NoRole
rec-146-org,   chi, f, 21, 19960717, , finn, myou, nt, daly waters, 7008, 2, newmarch place, , 3 45153265, 3681984, 0, NoRole
rec-543-org,   eng, , 32, 19850917, , brodee, wootton, qld, woorim, 2463, 4, willyama place, , 03 03169696, 4461361, 9, NoRole
rec-10-org,   unk, f, 33, 19840711, , jasmine, aaberg, wa, mindarra, 3658, 25, alma close, , 07 35184963, 3696297, 9, NoRole
rec-747-org,   ger, m, 31, 19860130, , cameron, guendler, vic, seaholme, 4559, 24, newman morris circuit, lazy acres, 8 43149722, 6129605, 3, NoRole
rec-915-org,   unk, f, 36, 19810619, ms, mitchell, aarts, qld, tingalpa, 3186, 1, powlett street, musgrave house, 03 82749041, 9569322, 8, NoRole
rec-95-org,   hun, f, 33, 19840915, , timothy, borbala, nsw, duns creek, 2170, 9, wilkins street, , 02 97057376, 2236947, 9, NoRole
rec-655-org,   swe, f, 28, 19890219, ms, harrison, fasth, vic, rosebud west, 3029, 17, canberra avenue, , 08 67936118, 4148064, 5, NoRole
rec-559-org,   eng, f, 25, , , , abramson, vic, amphitheatre, 6230, 18, andrews street, henty brook, 8 60372000, 9155536, 3, NoRole
rec-845-org,   cze, , , 19070521, , zachary, maruska, nsw, old bonalbo, 2126, 15, cockcroft avenue, , 02 12825593, 2428781, 3, NoRole
rec-636-org,   unk, , 11, 20060221, , talyah, aani, , glen innes, 4510, 10, salvado place, grandview, 03 98402897, 1147112, 2, NoRole
rec-532-org,   unk, f, , 19970825, , jessica, aani, qld, lockleys, 3196, 116, knox street, , 613 63916814, 7855110, 8, NoRole
rec-261-org,   eng, f, 37, 19801025, ms, lily, earls, nsw, johns river, 3284, 10, cassia place, rosetta village, 2 78302876, 9632231, 2, NoRole
rec-398-org,   ind, , 28, 19891225, , lachlan, gouda, wa, taringa, 3072, 16, rumbelow court, , 8 91715594, 5135893, 9, NoRole
rec-268-org,   unk, f, 24, 19930909, , monique, strazzari, qld, kewarra beach, 3051, 50, dalabon crescent, , 03 86602334, 3799556, 8, NoRole
rec-946-org,   chi, f, , 19250707, ms, jayde, rung, vic, callignee, 6150, 9, slessor crescent, belgravia, 08 00259551, 2915603, 3, NoRole
rec-141-org,   ser, f, , 19110802, mr, lillian, cackovic, sa, andrews farm, 4122, 25, petterd street, lone fern, 07 57067424, 1735827, 0, NoRole
rec-347-org,   usa, , 21, 19961019, , nicole, howell, nsw, bundook, 2193, 16, dannevig place, crystal park, , 1940327, 0, NoRole
rec-214-org,   cze, f, 20, 19971029, , bayley, svobodova, vic, drouin, 3220, 77, light street, , 618 80782531, 5002802, 9, NoRole
rec-106-org,   tha, f, 30, 19870121, , koben, tanasugarn, wa, peerabeelup, 3523, 28, castleton crescent, , 618 53186672, 5617354, 2, NoRole
rec-912-org,   unk, f, 27, 19900728, , michael, aakre, nsw, peakhurst heights, 6084, 1, jervois street, , 612 18834387, 7983156, 4, NoRole
rec-569-org,   nor, f, 22, 19950612, , jacqueline, vind, wa, burns beach, 6065, 46, hemmings crescent, eden park, 03 06760633, 1950309, 3, NoRole
rec-865-org,   ind, f, 38, 19790204, , elysse, gopalakrishnan, nsw, safety bay, 2170, 49, steffanoni circuit, , 612 09809828, 1560541, 6, NoRole
rec-625-org,   eng, f, 35, 19820429, mr, benjamin, hackett, sa, miami, 5554, 175, buvelot street, , , 9998163, 6, NoRole
rec-634-org,   ger, f, , 19150125, mr, katelyn, thon, vic, macarthur, 3108, 17, madigan street, , 08 60710460, 5496968, 2, NoRole
rec-874-org,   wel, f, 23, 19940205, ms, lara, proger, vic, seaholme, 7008, 122, hennessy street, , 08 35355260, 4285525, 4, NoRole
rec-803-org,   ser, , 27, , , daniel, basic, act, hawker, 4218, 123, sturt avenue, , 08 70520900, 7868286, 2, NoRole
rec-760-org,   eng, f, 32, 19850523, , grace, morriss, nsw, croydon park, 5159, 130, weavers crescent, , 02 88113748, 8841501, 3, NoRole
rec-685-org,   eng, f, 8, 20090110, , jarod, robert, qld, logan reserve, 3150, 264, boolee street, , 3 78584876, 7219669, 0, NoRole
rec-789-org,   , m, 26, 19910826, mr, oscar, xie, nsw, conoble, 5232, 9, emerton street, , 612 95280042, 3688443, 1, NoRole
rec-586-org,   chi, f, 21, 19960720, ms, sarah, duan, qld, machine creek, 2144, 91, , , 613 65169816, 4671701, 4, NoRole
rec-698-org,   usa, f, 32, 19850127, ms, jacqueline, bishop, nsw, cookardinia, 7015, 49, castley circuit, the willows, 04 16730752, 4715964, 7, NoRole
rec-489-org,   , , 29, 19881121, , kaysey, michelmore, tas, petcheys bay, 2620, 10, fullagar crescent, cranbrook, 07 63928994, 4254945, 7, NoRole
rec-663-org,   spa, f, 27, 19900402, , marley, brizuela, qld, bribie island, 3250, 11, paul coe crescent, rosetta village, 03 35413558, 1718385, 5, NoRole
rec-876-org,   eng, f, 33, 19841014, , liana, hermanson, nsw, moonan flat, 2759, 64, edman close, bungarra, 02 97887861, 3740142, 9, NoRole
rec-897-org,   nor, m, 31, 19860104, , jacob, leonhardsen, nsw, calga, 3043, 470, dirrawan garden, , 2 88401717, 2949061, 5, NoRole
rec-630-org,   eng, f, 26, 19910425, , ruby, ryder, nsw, berwick, 2132, 12, , , 02 70499274, 8175935, 4, NoRole
rec-227-org,   unk, , 25, 19920428, , luke, scolastique, qld, kingston, 4130, 46, hackett garden, herbert river, 02 15172486, 5207686, 6, NoRole
rec-117-org,   rom, f, 39, 19780806, , joshua, pangratiu, qld, narooma, 3099, 26, mccawley street, , 613 98412805, 3848461, 8, NoRole
rec-896-org,   por, f, 36, 19810101, , raquel, pauleta, nsw, collie, 4068, 35, tiptree crescent, west-view, 612 29485859, 9222727, 1, NoRole
rec-140-org,   unk, , 10, 20070619, ms, zac, scorsone, qld, alawa, 4871, 14, preddey way, , 3 72789079, 9444337, 5, NoRole
rec-560-org,   chi, f, 32, 19851019, ms, emma, chio, vic, princes hill, 3109, 20, kirby place, clear creek, 08 62131397, 9787736, 9, NoRole
rec-259-org,   usa, f, 26, 19910805, pfc, haylee, vazquez, nsw, allynbrook, 2018, 11, summerville crescent, , 04 49025906, 1810452, 1, NoRole
rec-926-org,   eng, f, 27, 19900603, , chelsea, kitchen, nsw, carrara, 3101, 29, mathieson crescent, , 02 59990585, 2961081, 3, NoRole
rec-224-dup-3, , f, 24, 19931010, , alyssa, whit, , kelyville, 3140, 9, covaheuah strit, bo-on, 07 90226561, 6312008, 4, NoRole
rec-202-org,   usa, , 27, 19900811, hon, jordan, conner, qld, gunnawarra, 4850, 1426, mein place, hd willochra, 03 97244746, 8740231, 5, NoRole
rec-713-org,   chi, f, 31, 19860613, pfc, sam, na, nsw, the rocks, 6025, 30, marconi crescent, rockette lodge, 612 54243939, 8712762, 4, NoRole
rec-484-org,   ger, m, 27, , , bailey, diesel, vic, dingee, 3805, , torrens street, nunnook, 618 50266385, 8605986, 6, NoRole
rec-715-org,   usa, f, 31, 19861030, hon, kaleb, pacheco, nsw, springdale, 2430, 61, ina gregory circuit, , 02 62382700, 6819473, 4, NoRole
rec-286-org,   eng, f, 26, 19911012, ms, callum, victors, nsw, kariong, 4879, 29, demaine crescent, venture, 2 91719127, 6512944, 0, NoRole
rec-780-org,   ser, , 25, , , brooke, sertic, nsw, bayswater north, 2350, 83, heagney crescent, sorrento, 02 40493225, 8011835, 0, NoRole
rec-743-org,   chi, f, 6, 20111115, ms, holly, luo, nsw, lue, 4021, 207, blackburn street, , 02 49892737, 4398298, 5, NoRole
rec-81-org,   unk, , 31, 19860507, , mitchell, strapp, nsw, eastwood, 2066, 12, araluen street, , 612 03310425, 6548174, 3, NoRole
rec-806-org,   usa, f, 30, 19870517, , caitlin, macdonald, nsw, lansdowne, 5082, 17, tenison-woods circuit, nioka, , 7492747, 4, NoRole
rec-546-org,   usa, f, , , dr, lachlan, downs, qld, brandon, 6109, 61, buggy crescent, , 613 59046490, 8687931, 3, NoRole
rec-348-dup-5, usa, f, 27, , , dhomasttt, hper, nsw, keidh hall, 4101, 17, , , 02 14014959, 9496455, 7, NoRole
rec-807-org,   usa, f, 25, 19920101, ms, jack, conrad, vic, hastings, 4306, 15, allchin circuit, summer hill, 618 19059175, 9680957, 4, NoRole
rec-756-org,   eng, m, , 19370505, ms, mia, christenson, nsw, mount saint thomas, 2034, 26, gerogery place, , 2 33031565, 5633039, 5, NoRole
rec-325-org,   eng, , 30, 19870423, ms, cheyenne, herberts, , wantirna, 6148, 10, chauvel street, redhill, 04 09081456, 1266624, 2, NoRole
rec-965-org,   ser, f, 29, 19880206, mr, joshua, huljic, wa, bowgada, 2830, 389, meyers place, , 8 69703245, 7241267, 4, NoRole
rec-618-org,   usa, f, 27, 19900104, mr, lauren, rowe, wa, caves beach, 3195, 4, rowe place, parks cottage, 618 63637238, 7718776, 5, NoRole
rec-22-org,   cze, f, 32, 19850529, , luke, pokorny, nsw, marrangaroo, 4744, 2, box hill avenue, moline village, 612 42118772, 4940685, 1, NoRole
rec-269-dup-3, usa, m, 30, 19870630, , joel, cckane, taj, mankana, 2340, 78, easterproocck place, , 07 33395949, 1549902, 3, NoRole
rec-281-org,   ina, , 32, 19850325, dr, brooklyn, , qld, brookstead, 2794, , mackay crescent, glenview, 3 34234828, 7337213, 9, NoRole
rec-860-org,   rus, f, , 19801216, , ajay, atanassov, vic, peterborough, 3840, 28, piddington street, , 02 70851444, 2487260, 8, NoRole
rec-243-org,   unk, f, 24, 19930323, , juliana, scorsone, wa, mandogalup, 6230, 99, torrens street, mount beevor, 618 58909353, 6561380, 8, NoRole
rec-358-org,   ser, f, 29, 19880129, , kiandra, osmanovic, vic, glen huntly, 2072, 64, , , 8 38907427, 2040349, 2, NoRole
rec-968-org,   eng, , , 19280206, , amber, earls, nsw, mount kembla, 2357, 105, chewings street, , 2 21813689, 9961746, 1, NoRole
rec-701-org,   vie, f, 34, 19830227, , anthony, hodac, qld, monkland, 2779, 21, ellenborough street, , 03 96067410, 4163163, 5, NoRole
rec-443-org,   eng, , , 19150323, hon, giuliana, aitken, , laverton, 2176, 3, fitzhardinge crescent, , 03 68568646, 9621344, 4, NoRole
rec-491-org,   unk, f, 10, 20070930, , james, scogin, vic, colac colac, 2450, 1, coleman street, , 8 65964746, 1775203, 9, NoRole
rec-28-org,   unk, f, , 19770402, ms, , scinto, nsw, mandurama, 2250, , tate street, , 2 31654321, 6624581, 3, NoRole
rec-422-org,   usa, f, 23, 19940116, ms, april, combs, sa, georgetown, 3170, 5, mckenzie street, , 617 34125281, 7633270, 7, NoRole
rec-673-org,   eng, , , 19870420, , taylah, bourke, nsw, tacoma, 2122, 12, bandjalong crescent, sunset, 612 24624456, 8517020, 6, NoRole
rec-959-org,   eng, f, , 19850411, , kirra, hobson, sa, trott park, 2293, 19, lampard circuit, , 7 95831063, 7876832, 5, NoRole
rec-787-org,   , f, 31, 19860330, , caleb, campbell, vic, brunswick west, 2559, 8, bourke street, , 618 70211208, 5348218, 9, NoRole
rec-220-org,   vie, f, 9, 20080901, ms, lucy, dinh, nsw, bigga, 2117, 1, fielder place, , 2 74106933, 2979283, 5, NoRole
rec-929-org,   unk, f, 29, 19880913, ms, kane, scolastique, nsw, marree, 2065, 21, gabriel place, , 612 72938277, 2093992, 3, NoRole
rec-133-org,   jew, m, , 19910801, mr, chloe, mond, qld, , 3030, 2, armstrong crescent, , 613 64237833, 8909876, 7, NoRole
rec-417-org,   tha, , , 19900415, pfc, joel, chalerm, nsw, bowral, 3192, 1, mount vernon drive, laureldale, 2 40570962, 5705198, 6, NoRole
rec-892-org,   jap, f, 33, 19840623, , kira, muso, nsw, baan baa, 7310, 2, burns circuit, , 2 81198020, 7564533, 7, NoRole
rec-403-org,   eng, m, 30, 19870703, , stirling, clarkson, vic, paradise beach, 4817, 20, holden crescent, nymboida downs, 08 67920681, 1300486, 9, NoRole
rec-584-org,   eng, f, 33, 19840107, ms, joselyn, hogarth, vic, speed, 2095, 132, hugh mckay crescent, , 618 89006317, 5651605, 6, NoRole
rec-224-dup-0, , f, 24, 19931010, , alyssa, it, , kellyville, 3140, 9, coufreur street, boecs-on, 07 90226561, 6312008, 4, NoRole
rec-53-org,   ita, m, 22, 19951224, dr, lily, porro, act, stirling, 2330, 7, roe street, , 2 30639537, 3515836, 6, NoRole
rec-70-org,   ser, f, 26, 19911107, , lewis, djuric, sa, aberfoyle park, 2155, 93, mullagh place, , 7 06167677, 1418883, 1, NoRole
rec-983-org,   usa, f, 30, 19870720, , christian, wagner, nsw, narrandera, 3175, 15, ebenezer street, , 2 09004421, 3399435, 8, NoRole
rec-947-org,   unk, f, , 19230830, , gemma, sclater, vic, woomelang, 3021, 136, hicks street, unt 2, 618 89051992, 5216008, 9, NoRole
rec-893-dup-2, eng, f, 30, 19220204, hon, joshua, broadbent, nsw, dapto, 6010, 6, heddoin prace, herbert river, 02 27026182, 3283026, 2, NoRole
rec-145-org,   swe, f, 32, 19850721, mr, mitchell, grotenfelt, nsw, milton, 4228, 77, wilmot crescent, , 612 18641392, 5434877, 8, NoRole
rec-680-org,   chi, , , 19061220, , blake, jiao, wa, walebing, 6030, 31, burn street, allandale, 618 68913902, 9049491, 4, NoRole
rec-917-org,   unk, f, 33, 19840728, dr, hayley, sclafani, , padstow, 3442, 104, derrington crescent, , 04 75941390, 2776532, 8, NoRole
rec-335-org,   unk, f, 28, , , thomas, abbondandola, nsw, mays hill, 6076, 18, molloy crescent, , 612 84175026, 6070779, 9, NoRole
rec-866-org,   pol, m, 37, 19801218, ms, connor, fialkowska, sa, blanchetown, 3199, 23, arabana street, tathra, 617 03060893, 1278025, 1, NoRole
rec-913-org,   unk, f, , 19940607, , millie, aarts, nsw, illawong, 3148, 24, lampard circuit, , 612 41611211, 6701799, 8, NoRole
rec-638-org,   ger, f, 20, 19971016, , james, gerstaecker, vic, emu, 3672, 39, theodore street, glen rock, 8 12949680, 2105520, 2, NoRole
rec-859-org,   swe, , 11, 20060724, mr, emiily, adolfsson, vic, corio, 4160, 49, getting crescent, rosetta village, 08 48799922, 8984360, 2, NoRole
rec-173-org,   , , , 19981022, dr, hannah, ryan, qld, kyabram, 5061, 24, bimberi crescent, , 03 64645480, 3967877, 7, NoRole
rec-468-org,   unk, , , 19630419, , zachary, , , williamstown, 2800, 9, bond crescent, , 07 82506993, 9020210, 2, NoRole
rec-88-org,   ina, f, 23, 19941227, , blake, widjaja, nsw, currans hill, 4034, 24, brigalow street, , 02 85115363, 2270318, 9, NoRole
rec-423-dup-0, ind, m, , 19330521, , deackin, , sa, wool bai, 4725, 14, learmont drive, , 07 92424515, 9444448, 0, NoRole
rec-555-dup-1, ger, f, , 19401208, , jared, , qld, east runell, 2620, 2, revelflzse, the links, 03 59732420, 8806521, 7, NoRole
rec-175-org,   eng, m, 22, 19950107, , michael, smedley, nsw, frederickton, 2021, 22, jansz crescent, , 612 80037813, 6962084, 0, NoRole
rec-800-org,   unk, f, 21, 19960301, , jayden, scirri, nsw, chittaway point, 2145, 21, james smith circuit, , 02 40630004, 3733171, 2, NoRole
rec-933-org,   eng, f, , 19030126, , daniel, winchester, nsw, oaklands, 7008, 12, oxley street, laure, 08 89859762, 7601203, 0, NoRole
rec-342-org,   abo, f, 28, 19890216, , tia, marika, nsw, dora creek, 4130, 37, campbell street, yatcha, 02 28005555, 3810983, 8, NoRole
rec-297-org,   eng, f, 39, 19780316, , thomas, , qld, nerang, 0880, 16, garland place, , 613 89798625, 8851784, 8, NoRole
rec-25-org,   chi, m, , 19900723, dr, sarah, chan, nsw, woolloomooloo, 3260, 58, cromwell circuit, pepin, 02 30928358, 8239185, 2, NoRole
rec-596-org,   fre, f, 30, 19871213, ms, tayah, peyrot, nsw, junee, 3012, 910, cuscaden crescent, coralyn, 03 87612559, 2096900, 3, NoRole
rec-458-org,   eng, f, 30, 19871029, ms, patrick, stoddard, tas, mosman, 2147, 70, , , 7 32520827, 1802048, 4, NoRole
rec-77-org,   fin, f, 30, 19870127, , kayla, hirvonen, vic, donvale, 4740, 177, tunney crescent, lyndan, 8 81716619, 1670939, 2, NoRole
rec-104-org,   eng, f, , 19891227, , ethan, quincy, wa, st kilda east, 2481, 35, burrinjuck crescent, timberscombe, 618 69441745, 1012277, 2, NoRole
rec-348-dup-4, usa, f, 27, , , dhomas, hoopeah, nstw, keid hall, 4101, 17, , , 02 14014959, 9496455, 7, NoRole
rec-321-org,   unk, , 21, 19961211, , isabelle, sciacca, , ashgrove, 2350, 21, mcclure street, , , 2304005, 1, NoRole
rec-15-org,   eng, f, 12, 20050529, mr, ridley, alfson, nsw, urunga, 2070, 65, lambrigg street, , 612 26512812, 5874219, 0, NoRole
rec-356-org,   eng, , 26, 19910511, ms, evangelia, mark, qld, middleton, 4157, 1, gairdner circuit, clanville, 3 12030311, 2127365, 8, NoRole
rec-41-org,   eng, f, 31, 19860808, ms, talia, ness, wa, anniebrook, 4019, , dore court, , 618 32142771, 2903298, 4, NoRole
rec-957-org,   ind, f, 28, 19891026, , matthew, veeraraju, , llandilo, 2229, 14, shipard place, coral house even tide, 07 79214692, 6254351, 6, NoRole
rec-864-org,   unk, m, 24, , , caleb, sciacca, , highton, 4561, 47, mount vernon drive, donna valley, 07 74566471, 2495644, 8, NoRole
rec-337-org,   eng, m, , 19331217, , phoebe, christisen, nsw, soldiers point, 2110, 3, , , 612 10008101, 7050383, 1, NoRole
rec-572-org,   eng, f, 22, 19950207, ms, abbey, aiken, , portarlington, 2163, 10, springbett street, , 07 59920376, 6835160, 1, NoRole
rec-683-org,   chi, m, 33, 19840512, ms, charlotte, shi, nsw, tingira heights, 4744, 5, erldunda circuit, , 612 72512705, 5006987, 1, NoRole
rec-375-org,   usa, , 33, 19840617, ms, emiily, mullen, vic, peterborough, 4127, 384, mcmaster street, wattle mount, 618 00448202, 1899644, 5, NoRole
rec-847-org,   usa, m, 27, 19900115, , kaela, mullins, wa, hamilton hill, 5040, 56, burkitt street, willandra, 618 46595920, 3787265, 5, NoRole
rec-814-org,   usa, f, 30, 19870417, , holly, savory, nsw, norah head, 5108, 16, atherton street, swanleigh, 612 69976760, 1487324, 0, NoRole
rec-290-org,   usa, f, , 19860505, , daen, pearson, vic, harkaway, 2566, 183, oliver street, namarva station, 08 82536163, 6070470, 2, NoRole
rec-134-org,   usa, f, 11, 20060201, , ysobel, mullen, vic, korweinguboora, 2145, 10, playoust place, , 8 77271500, 6616413, 0, NoRole
rec-242-org,   eng, m, 33, 19840127, , emiily, wescott, vic, kinglake west, 3193, 74, banfield street, , 8 71657632, 7604612, 0, NoRole
rec-23-org,   ind, f, 32, 19851106, , wilson, sourajyoti, sa, arkaroola village, 6064, 7, hinton place, , 617 00329244, 3155510, 9, NoRole
rec-90-org,   dan, f, , 19281202, mr, emiily, rink, nsw, bundabah, 4034, 53, alexandria street, , 612 32080565, 9999333, 5, NoRole
rec-397-org,   ind, m, , , , noah, nirupa, vic, point cook, 4160, 26, , , 8 30801800, 3508498, 9, NoRole
rec-573-org,   eng, f, 30, 19870513, , tara, mark, vic, moutajup, 4873, 4, allman circuit, rosetta village, 8 08861112, 1551017, 3, NoRole
rec-616-org,   usa, f, 27, 19900622, , samantha, holt, nsw, nelligen, 4014, 167, cobar place, wheatlea, 612 15968096, 3987612, 5, NoRole
rec-308-org,   usa, f, 33, 19840724, ms, , stewart, vic, rokeby, 7011, 28, conder street, culbone, 08 75262759, 8215141, 3, NoRole
rec-285-org,   usa, f, 12, 20050110, , lauren, long, nsw, nerrigundah, 2830, 44, balfour crescent, , 2 05787303, 2147370, 7, NoRole
rec-1-org,   unk, , 22, 19950206, ms, xepheren, sckel, act, gilmore, 6105, 32, gara place, , 02 11929619, 9529196, 4, NoRole
rec-909-org,   usa, f, 37, 19800925, ms, jasmine, gay, vic, gillieston, 4123, 6, vagabond crescent, , 08 71725654, 8327312, 8, NoRole
rec-405-org,   usa, f, 37, 19800402, , marley, harper, sa, modbury, 2031, 58, wilkins street, colooli village, 7 89357752, 9842648, 5, NoRole
rec-811-org,   chi, f, , , dr, kirrah, qu, tas, murdunna, 5127, 7, howitt street, villa 444 the village glen, 07 13998023, 5066209, 5, NoRole
rec-66-org,   unk, f, 24, 19930628, , sara-louise, scottjackson, tas, quoiba, 4304, 36, ogden close, , 07 34452898, 2277379, 8, NoRole
rec-810-dup-3, eng, , 32, 19850807, dr, , clarecjton, , capertee, 4849, 17, dunun ztreet, jentral coast faiah, 03 21659119, 2649907, 4, NoRole
rec-923-org,   unk, f, 36, , , timothy, streckfuss, , warracknabeal, 3089, 35, lampard circuit, lazy acres, 02 47979068, 8694171, 9, NoRole
rec-262-org,   pak, f, 38, 19791014, , holly, kazmi, nsw, tea gardens, 3150, 79, follett street, , , 7003121, 6, NoRole
rec-489-dup-6, , , 30, 19881121, , pg, michelmore, tas, petcheys bay, 2620, 10, fullagar crescent, cranbrook, 07 63928994, 4254945, 7, NoRole
rec-707-org,   ser, f, 31, 19861012, , cameron, pesa, vic, bruthen, 3196, 14, hooke place, never-never lodge, 618 07195106, 7204365, 1, NoRole
rec-20-org,   nor, f, 38, 19790704, , thomas, arneberg, sa, netherby, 2782, 9, anketell street, hyhopes, 617 03339399, 4253332, 4, NoRole
rec-269-dup-4, usa, m, 30, 19870630, , stoel, kane, tas, mankkana, 2340, 78, easterbrook place, , 07 33395949, 1549902, 3, NoRole
rec-204-org,   unk, m, 26, 19910827, , oliver, aballon, vic, kotta, 6148, 35, benson crescent, , 08 53936334, 9516135, 3, NoRole
rec-395-org,   usa, m, 26, 19910113, , joshua, valdez, sa, kurralta park, 4562, 81, ainsworth street, , 617 32152253, 1968852, 9, NoRole
rec-295-org,   fin, f, , , pfc, clodagh, , qld, mp creek, 2602, 515, templestowe avenue, , 613 21920444, 5775682, 2, NoRole
rec-885-org,   ind, f, 32, 19850620, , taliah, tammana, act, richardson, 2047, 7, northcott drive, , 2 53357644, 6334133, 2, NoRole
rec-798-dup-0, eng, , 26, , hon, lauren, morriss, wa, king s l ey, 3083, 70, tazewell   rcuit, retirement village, 618 27730929, 5388 5 9, 7, NoRole
rec-624-org,   usa, f, 6, 20110906, , mitchell, , vic, lancaster, 2330, 10, ashcroft crescent, , 618 96009798, 2031653, 9, NoRole
rec-544-org,   por, f, 35, , mr, mikhaili, simoes, qld, lower tenthill, 6164, 40, linger place, , 3 59841877, 6158632, 0, NoRole
rec-891-org,   eng, f, 31, 19861006, ms, amelia, carlyle, nsw, erina heights, 2566, 128, james street, port 72, 2 94112427, 6661223, 9, NoRole
rec-893-org,   eng, f, 30, 19870304, hon, joshua, broadbent, nsw, dapto, 6010, 61, heddon place, herbert river, 02 27026182, 3283026, 2, NoRole
rec-679-org,   eng, f, , 19291109, , jade, bloxam, vic, hazeldene, 3351, 12, galmarra street, , 8 64754018, 6914859, 2, NoRole
rec-331-org,   fin, , 19, 19980618, , zack, juteini, nsw, bow bowing, 0820, 2, brigalow street, , 2 87830023, 7950752, 5, NoRole
rec-453-org,   usa, f, , 19230922, ms, alexander, fitzpatrick, vic, bunbartha, 4849, 26, carslake loop, , 8 88124596, 4838740, 1, NoRole
rec-765-org,   unk, f, 21, 19960924, , sarah, scjum, vic, dunkirk, 2042, 2, johnstone circuit, , 618 69499505, 5566200, 9, NoRole
rec-382-org,   eng, f, 21, 19960810, , jacob, rogerson, sa, henley beach south, 2528, 14, miller street, , 617 47350497, 2901141, 3, NoRole
rec-661-org,   eng, , 27, 19900903, , michael, clarkson, qld, mount peter, 3030, 130, platt place, , 613 72266677, 5466375, 8, NoRole
rec-877-org,   chi, f, 21, , , rory, so, nsw, budgewoi, 3104, 10, eucumbene drive, pine hill, 612 87162833, 4139714, 8, NoRole
rec-951-org,   eng, f, 22, , , riley, clausson, nsw, hamilton east, 2026, 60, vansittart crescent, , 612 00502847, 8500235, 2, NoRole
rec-563-org,   chi, , 22, 19951201, , sarah, hei, vic, tyrendarra, 3037, 23, cavanaugh street, , 08 58654675, 9639395, 1, NoRole
rec-27-org,   chi, m, 27, 19900822, ms, hannah, , act, bonner, 4740, 6, turriff street, woodport hostel, 2 21778589, 4046708, 4, NoRole
rec-955-org,   por, f, 34, 19831126, ms, william, sousa, , coromandel valley, 5038, 12, anne place, cascina, 07 15212980, 6796302, 5, NoRole
rec-38-org,   ind, f, 28, 19891018, , amber, vijayakumar, tas, smithton, 3029, 127, noarlunga crescent, sunvale, 7 50029901, 1860709, 8, NoRole
rec-135-org,   usa, f, 31, 19861012, , zoe, hernandez, vic, glenlyon, , 11, brodie place, meadows estate, 08 40922661, 7053500, 3, NoRole
rec-632-org,   pol, f, 28, 19890706, , georgia, aronowitz, nsw, wolumla, 4128, 1148, guginya crescent, lyndale park, , 3014302, 9, NoRole
rec-933-dup-0, eng, f, , 19030126, , daniel, winchester, nsw, oakklandzt, 7008, 12, oly zdreet, laure, 08 89859762, 7601203, 0, NoRole
rec-541-org,   unk, f, 28, 19891111, mr, kimberley, aarcy, nsw, loxford, 3350, 13, glenorchy street, glenview, 02 85028537, 8958301, 4, NoRole
rec-155-org,   ara, , 23, 19940910, , emma, durrah, vic, bayindeen, 2063, 54, jenkinson street, , 8 47725932, 6142719, 1, NoRole
rec-647-org,   usa, f, 28, 19890203, mr, tom, cooley, vic, thornbury, 4019, 9, vanzetti crescent, , 8 69559778, 1406299, 1, NoRole
rec-733-org,   , f, 33, 19841004, ms, tansy, petersen, sa, cherry gardens, 6163, 2, healy place, up the back, 07 81837374, 8276027, 5, NoRole
