rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-4325-org,   eng, f, , 19580429, , sarah, tipton, qld, ravenswood, 4350, 14, william webb drive, , 3 93051009, 3738574, 7, NoRole
rec-8879-org,   ind, , , 19020815, , adam, somu, sa, cradock, 6107, 81, erskine street, bowillia court, 617 27302040, 2568314, 8, NoRole
rec-9040-org,   usa, f, 30, 19860301, mr, james, buckner, nsw, kangy angy, 2077, 81, de little circuit, , 612 03022077, 3067615, 1, NoRole
rec-4379-org,   ger, m, 33, 19830116, , trey, kochta, wa, scarborough, 3500, 31, muscio place, cordelia state, 08 53905138, 3524880, 0, NoRole
rec-9852-dup-0, rom, m, 27, 19890331, , riley, vladoiu, nsw, kurnell, 5048, 12, debenham jtreet, glenview, 612 02958137, 5420854, 3, NoRole
rec-8380-org,   usa, f, 24, , , georgia, alvarado, qld, mount coot-tha, 3840, 41, goldsworthy place, , 613 61404641, 8570796, 0, NoRole
rec-9698-org,   usa, f, 21, 19950412, , danielle, howard, nsw, ballina, 3192, 23, cosgrove street, kolora, , 7455478, 9, NoRole
rec-6940-org,   ger, , , 19791115, mr, , spaneth, qld, banks creek, 4036, 733, summerland circuit, , 613 26667445, 9149841, 6, NoRole
rec-144-dup-0, ind, m, 33, 19830104, , zenna, ranjini, wa, merivale, 6060, 399, , , 08 75863745, 4445888, 9, NoRole
rec-4978-org,   fin, , , , , christopher, vÄÄrÄniemi, nsw, mount isa, 3442, 19, , , 08 88691590, 9593150, 4, NoRole
rec-4007-org,   , f, 34, 19821122, , kayla, white, nsw, wyndham, 4211, 17, truganini place, sec 137, 02 51910957, 1398799, 2, NoRole
rec-1096-org,   jap, f, , 19410530, hon, sophie, mitsuwa, nsw, nowendoc, 2617, 42, fremantle drive, benbullen lowline stud, 612 43524344, 4936957, 3, NoRole
rec-3636-org,   eng, f, 31, 19851217, , bethany, pryor, , woodville park, 5009, 264, allwood street, mcivor ridge, 03 60396386, 5700651, 2, NoRole
rec-501-org,   usa, , , , , tara, cox, nsw, waterview heights, 2456, 53, hinkler street, st francis vlge, 02 91185716, 7551861, 6, NoRole
rec-1118-org,   ser, f, 9, 20070727, ms, kirra, hren, vic, mia mia, 6150, 22, leichhardt street, hazelwood garden, 08 83938556, 5825483, 4, NoRole
rec-3012-org,   ser, f, 35, , dr, jasmine, topol, qld, the leap, 2211, 24, wirraway crescent, lochgary cottage 3, 03 61735057, 1179814, 4, NoRole
rec-6901-org,   afr, , , 19770427, , naomi, akue, nsw, georgetown, 3977, 190, blakey close, , 02 98941165, 4981850, 9, NoRole
rec-6195-org,   usa, f, 29, , mr, taylor, newton, nt, daly waters, 3166, 185, cabena court, , 613 76580435, 3177306, 2, NoRole
rec-6330-org,   eng, f, 33, 19830125, ms, noah, danniell, wa, daadenning creek, 4702, 10, swanton street, ronato, 8 13155548, 2093659, 4, NoRole
rec-3038-org,   eng, m, 27, 19890827, , madison, stroud, nsw, jeogla, 4883, 4, albermarle place, , 2 01325053, 9554320, 8, NoRole
rec-6511-org,   usa, f, 26, 19900425, ms, christian, cleveland, wa, prince regent river, 3103, 88, sinclair street, , 618 43984592, 7628830, 2, NoRole
rec-5950-org,   eng, f, 24, 19920301, , eliza, hyland, nsw, avalon beach, 3364, 36, sherbrooke street, , 612 63600299, 9517006, 9, NoRole
rec-4138-org,   usa, f, 19, 19971018, ms, montana, li, qld, ringtail creek, 2340, 58, flinders way, , 03 19915785, 2789744, 4, NoRole
rec-3800-org,   , f, 21, 19950710, , peta, nicolaides, vic, fish creek, 7025, 117, armstrong crescent, kilpara, 8 65565474, 6347120, 4, NoRole
rec-5163-org,   chi, m, , 19850812, ms, stephanie, szeto, wa, morley, 2770, 17, main close, , 618 78818934, 6236617, 0, NoRole
rec-9458-org,   eng, m, , 19921205, , todd, quigg, nsw, lake albert, 2537, 110, merriman crescent, learning earth farm, 612 46310595, 8607507, 2, NoRole
rec-7843-org,   ser, m, 28, 19880131, , annabel, ozbolt, nsw, dinoga, 5044, 18, , , 07 64849007, 7310556, 7, NoRole
rec-9022-org,   usa, f, 35, 19810428, , phoenix, pollard, sa, wayville, 3564, 14, melbourne avenue, spring creek, 7 38861843, 6392970, 6, NoRole
rec-6927-org,   ita, f, 33, , , ashton, cennini, nsw, toukley, 4740, 59, bungonia street, jodayne, , 2033064, 3, NoRole
rec-8163-org,   tha, , 23, , , asha, tanasugarn, nsw, dorroughby, 4051, 10, vasey crescent, goods la junee street, 02 49136736, 5321117, 3, NoRole
rec-5934-org,   eng, f, 23, 19930515, , mackinley, dick, nsw, sunshine bay, 3032, 12, rowntree crescent, , 02 63185791, 6710102, 3, NoRole
rec-1123-org,   fre, f, 9, 20070625, mr, thomas, bliche, nsw, albury, 2453, 116, tenison-woods circuit, tyrone hills, 02 89190895, 2340200, 5, NoRole
rec-1030-org,   chi, f, 24, 19920211, , taylor, cha, vic, mount waverley, 5064, 56, must circuit, , 8 70836845, 1002897, 4, NoRole
rec-9513-org,   gre, f, 32, 19841006, ms, mikayla, bakoyiannis, , burwood, 5243, 7, macgregor street, bowen palms caravan park, 07 38906751, 2724547, 5, NoRole
rec-1193-org,   unk, f, 22, 19940818, , connor, strazzari, sa, hindmarsh, 6290, 143, handcock crescent, , 617 47474130, 7515792, 1, NoRole
rec-6497-dup-0, eng, f, 24, 19921012, mr, kye, blackwood, nsw, numulgi, 4213, 5, pinkerto  circuit, , 02 33250930, 5501241, 8, NoRole
rec-668-org,   usa, f, 32, 19840628, , erin, leach, vic, kalkallo, 3332, 8, counihan court, , 8 48992017, 6007716, 1, NoRole
rec-2137-org,   unk, , 33, 19831106, ms, emma, scirri, , cronulla, 5073, 71, daintree crescent, , 03 47982244, 1049523, 2, NoRole
rec-6651-org,   chi, m, , 19870912, ms, eliza, ding, tas, woodbridge, 4215, 37, tazewell circuit, tewantin plaza, 04 44525571, 7606658, 9, NoRole
rec-3830-org,   unk, f, , 19031011, ms, mia, scottjackson, sa, crafers, 5040, 18, hoadley street, , , 2831474, 0, NoRole
rec-9045-org,   eng, m, 31, 19850123, , ethan, ethans, , ballarat, 3277, 839, carslake loop, , 08 16382003, 2246549, 5, NoRole
rec-7607-org,   usa, f, 27, 19890501, , jessica, barlow, qld, blue mountain, 2010, 6, donnan street, loma, 03 14494188, 2233896, 1, NoRole
rec-7460-org,   usa, f, 11, 20050627, , georgina, ortiz, nsw, richmond, 3551, 91, enright crescent, , 2 10287000, 7976304, 7, NoRole
rec-4626-dup-0, usa, , 26, 19901211, ms, teagan, rasmussen, acw, civic square, 3137, 20, lambell close, , 2 52149713, 6968050, 2, NoRole
rec-4800-org,   unk, f, 34, 19821122, , stephanie, scollard, sa, ardeer, 3169, 78, knox street, the mount, , 2937754, 2, NoRole
rec-7048-org,   spa, f, 28, 19880102, ms, brydee, milian, qld, bli bli, 2205, , mackennal street, stoney station, 03 95639444, 1950400, 9, NoRole
rec-3174-org,   usa, f, 24, 19920225, ms, harry, burch, tas, seven hills, 6280, 9, gundaroo road, , 07 66834705, 2074183, 7, NoRole
rec-8305-org,   usa, f, , 19530124, , molly, jarvis, qld, alderley, 3171, 145, laman place, hse 558, 613 71865700, 8774372, 2, NoRole
rec-6743-org,   chi, f, 23, 19930620, , james, lin, qld, blackburn north, 2829, 35, carnall close, , 613 22572660, 3160686, 9, NoRole
rec-9308-dup-0, chi, f, 12, 20040502, , alexander, mu, nsw, scarborough, 5113, 37, archdall s treet, the willows, 08 98909196, 4544325, 0, NoRole
rec-8258-org,   ind, , 36, 19801010, pfc, jake, melliyal, vic, houston, 2088, 121, domain street, , 08 68296833, 6793652, 9, NoRole
rec-3951-org,   eng, f, , 19720617, ms, danielle, herbertson, wa, king river, 2324, 78, gilmore crescent, sommerset park, 618 93078322, 8050610, 1, NoRole
rec-3805-org,   chi, f, , 19520813, , chantelle, hua, nsw, gundy, 4556, 203, preston street, the bight, 2 45207550, 7793626, 8, NoRole
rec-6567-org,   ara, , 33, 19830825, mr, brody, mansurah, nsw, university of new england, 2515, 44, spowers circuit, malinga, 2 80014817, 3211370, 3, NoRole
rec-7403-org,   chi, , 26, 19900428, , benjamin, yeh, nsw, coolongolook, 3195, 96, dryandra street, deauville, 612 07371360, 9634573, 4, NoRole
rec-2984-dup-0, , , 31, 19850526, , cameron, mildren, nsw, atsons creek, 4211, 23, aspinall street, catumbel lodge, 2 46376951, 6140879, 8, NoRole
rec-9347-org,   eng, f, , 19300821, , marko, bourke, wa, fremantle, 4818, 90, wyselaskie circuit, , 08 20303947, 2408148, 1, NoRole
rec-1253-org,   ira, f, , 19041031, mr, ruby, harajchi, nsw, rocky cape, 2207, 14, bugden avenue, , 02 28468679, 3552058, 1, NoRole
rec-5128-org,   ira, m, 22, 19941008, ms, lily, masoudi, vic, swan hill, 5162, 134, robson street, stoney creek, 618 85309787, 3278139, 9, NoRole
rec-6389-org,   unk, f, 31, 19850824, , liam, strazzari, nsw, macquarie links, 3122, 10, gallagher street, , 612 11937319, 6936693, 7, NoRole
rec-9379-org,   ina, f, 35, 19810805, ms, maconal, setiawan, nsw, bingie, 4221, 4, gabriel place, , 02 21943183, 6126701, 6, NoRole
rec-3786-org,   ita, f, 25, 19910625, ms, daniel, baffi, nsw, coleambally, 2330, 375, wilkins street, , 2 24800315, 5001519, 1, NoRole
rec-7005-org,   eng, f, 23, 19930128, , claire, scrivenor, qld, miles end, 3214, 95, skinner street, tubbarubba, 03 80622868, 2522374, 9, NoRole
rec-943-org,   eng, f, 27, 19890913, , chloe, brigham, nsw, graman, 2025, 62, spowers circuit, grand central shopping centre, 2 72731004, 7314484, 7, NoRole
rec-8395-org,   usa, m, 28, 19880312, ms, sonja, nunez, sa, grange, 2257, 46, wadham place, the grange mobile hme park, 617 40234236, 6770832, 0, NoRole
rec-8326-org,   ser, f, 25, 19910408, ms, kristin, boljkovac, nsw, shanes park, 2063, 39, irvine street, mannibadar, 2 01414107, 1270510, 1, NoRole
rec-5634-org,   eng, f, 33, 19831001, mr, bailey, daniell, nsw, greenfield park, 2536, 68, greeves street, sheep station, 612 85232893, 4678956, 8, NoRole
rec-8309-org,   , f, , 19560615, dr, justin, ranson, qld, chorregon, 3095, 361, , , 3 73460286, 3551188, 8, NoRole
rec-8645-org,   ger, , , 19560524, ms, laura, stadelman, sa, goodwood, 3075, 208, currie crescent, , 02 65631491, 2471644, 5, NoRole
rec-5284-org,   unk, m, 31, 19850927, , crystal, scopel, nsw, sydenham, 3266, 4, frome street, balmoral garden, 612 72469984, 5657868, 0, NoRole
rec-3372-org,   , , 38, 19780417, dr, ethan, crosswell, nsw, ascot vale, 2526, 39, chipperfield circuit, , 2 78743521, 8341714, 4, NoRole
rec-1401-org,   unk, , 26, 19900524, , ned, abadi, nsw, nelungaloo, 3268, 28, wilkins street, , 07 99856626, 6194417, 2, NoRole
rec-58-org,   ina, f, , 19300801, ms, tristan, wibowo, qld, peranga, 2710, 18, chifley place, , , 3353603, 1, NoRole
rec-2668-org,   chi, f, 7, 20091205, , annalise, ku, vic, meadow heights, 4814, 130, frome street, , 08 45485691, 5841612, 1, NoRole
rec-1468-dup-0, usa, f, , 19131201, , joel, gambile, vic, moolap, 4562, 67, crisp circuit, mayvyn, 08 85901461, 6843864, 3, NoRole
rec-2576-org,   usa, , 36, 19800327, , amber, molina, wa, peak hill, 3765, 17, , goldenoaks village, 8 66333516, 8926373, 7, NoRole
rec-9948-org,   unk, m, 26, 19901011, , oscar, abbetmeyer, qld, helensvale town centre, 4227, 2, moroney street, , 03 50535220, 6344116, 5, NoRole
rec-550-org,   ita, f, 26, 19900609, , emiily, bagio, wa, gnarabup, 4572, 201, rowe place, , 618 21638536, 5765253, 9, NoRole
rec-2325-org,   wel, , 19, 19971011, ms, joel, guilt, wa, cleveland, 4714, 42, florina place, , 618 15490485, 7250027, 7, NoRole
rec-5506-org,   eng, f, , 19981201, mr, samantha, , nsw, burrill lake, 3149, 3, blackwell circuit, nuffield village, 03 28309894, 7534069, 7, NoRole
rec-1942-org,   usa, f, 29, 19870811, , lawson, ball, nsw, ballarat, 2470, 6, , dandarra, 02 03976030, 5959239, 4, NoRole
rec-7002-org,   ind, f, , 19190323, , abbey, wadhwani, vic, st andrews, 2042, 8, hallstrom circuit, , , 3990092, 4, NoRole
rec-4102-org,   usa, f, 35, 19810221, , cooper, hawkins, , bacchus marsh, 4280, 42, burston place, , , 7731696, 0, NoRole
rec-3591-org,   unk, f, 37, , , charli, scollard, wa, gooseberry hill, 6064, 55, heagney crescent, killarney, 02 75057375, 5610676, 0, NoRole
rec-8709-org,   ger, m, 29, 19870605, ms, noah, , nsw, bodangora, 2905, 9, amaroo street, , 612 59290655, 8239515, 6, NoRole
rec-6742-org,   chi, f, 29, 19870613, , jackson, luo, vic, broadmeadows, 4051, 102, tarra place, , 8 04419189, 1748972, 8, NoRole
rec-6273-org,   chi, f, 12, 20041213, ms, jessica, zhan, nsw, coalcliff, 7109, 12, knaggs crescent, , 04 24441342, 7335689, 6, NoRole
rec-5208-org,   chi, f, 10, 20060629, ms, joshua, qiu, , eudlo, 3186, 9, officer crescent, wyndbourne park, 07 43653909, 4378271, 7, NoRole
rec-5532-org,   chi, f, , 19800426, , zachary, ouyang, vic, oakleigh south, 3677, 119, hodgson crescent, tulloch, 08 68124889, 8694578, 1, NoRole
rec-7652-org,   usa, f, 21, 19950813, , oakleigh, hill, nsw, furracabad, 3250, 13, duffy street, , 2 07881211, 1073655, 3, NoRole
rec-7748-org,   unk, f, 30, 19861024, mr, alexander, aballon, nsw, parramatta, 3350, 19, kemp close, , , 9435558, 1, NoRole
rec-7214-org,   unk, f, 31, 19851215, , thomas, strawbridge, qld, telina, 3226, 13, learmonth drive, vinder lodge, 03 18835238, 2342829, 9, NoRole
rec-441-org,   ita, f, 31, , , madison, malatestiano, vic, little river, 4514, 39, pimpampa close, wattagan vale, , 2355966, 9, NoRole
rec-7660-org,   eng, f, 38, 19780526, , joshua, hodson, nsw, washpool, 4113, 96, quick street, wooloomolan, 2 87446148, 4674131, 0, NoRole
rec-5507-org,   ina, f, 40, , , jared, santoso, vic, cockatoo, 2315, 110, schonell circuit, , 8 08694361, 6849404, 1, NoRole
rec-3025-org,   usa, f, 28, 19880107, mr, michael, myers, nsw, joondanna, 6064, 15, abbott street, , 612 70424780, 2659397, 6, NoRole
rec-1359-org,   eng, , 25, 19910912, , lucas, thomson, nsw, shellharbour, 3620, 36, richmond street, , 2 35977160, 2308693, 7, NoRole
rec-8623-org,   ind, f, 35, 19810110, , emmet, ramakan, nsw, redfern, 5063, 8, meredith circuit, bega flats, 612 43010114, 3847664, 0, NoRole
rec-923-org,   usa, f, 34, 19821215, , sophie, griffith, vic, yeo, 3233, 48, grounds crescent, masonic memorial village, 02 81799734, 4561633, 5, NoRole
rec-3763-org,   eng, f, , 19500410, , ridley, winter, nsw, carrathool, 3061, 206, walker crescent, , 2 08480551, 1584277, 8, NoRole
rec-6043-org,   usa, f, 25, 19911123, dr, jasmine, coleman, vic, woorndoo, 2162, 174, , montessa heights, 8 95577590, 2787926, 1, NoRole
rec-6163-org,   usa, , 30, 19860313, , daniel, ellison, vic, redbank, 2147, 14, macquarie place, langi, 8 10114847, 9176399, 8, NoRole
rec-4355-org,   usa, f, 32, 19841114, , kye, noble, vic, colbinabbin, 2480, 12, amess place, , 8 73208694, 5603741, 1, NoRole
rec-9966-org,   ser, f, , 19850520, ms, michael, boskovic, qld, westgrove, 5271, 5, ippia place, , 613 78094967, 7029592, 1, NoRole
rec-4804-org,   usa, f, , 19460322, , joshua, kerr, nsw, kellyville ridge, 2800, 85, cavenagh place, , 2 38962251, 5115317, 2, NoRole
rec-8721-org,   chi, , 23, , mr, aikaterina, do, vic, box hill north, 4870, 24, perrin circuit, geekabee, 618 79405217, 3984916, 5, NoRole
rec-6310-org,   eng, f, 28, , , madison, badcocke, qld, kinross, 3105, 3345, kaleski place, , 3 07020753, 4074160, 9, NoRole
rec-9859-dup-0, unk, f, 23, 19930213, , amber, abbondandola, nsw, blaxland s ridge, 2264, 7, carter crescent, , 612 19027530, 3726840, 9, NoRole
rec-469-org,   usa, f, 30, 19860216, , christopher, parrish, qld, colinton, 5277, 7, heagney crescent, , 3 22638662, 9641922, 0, NoRole
rec-4371-org,   eng, m, 23, 19930813, , lucas, thomson, vic, tennyson, 3660, 3, crichton crescent, , 8 13848630, 5013908, 9, NoRole
rec-2555-org,   eng, f, 27, , ms, kate, timothyson, , ashgrove, 3922, 24, charlton crescent, , 04 25173192, 4658212, 9, NoRole
rec-2494-org,   usa, m, 34, 19821020, , matthew, walter, nsw, combara, 3805, 35, randell street, wingara, 02 77021417, 9288144, 5, NoRole
rec-4638-org,   chi, m, 32, 19840207, , tayah, shang, , campsie, 2110, 1, staughton place, flt 2a, 03 18162925, 3331589, 2, NoRole
rec-5548-org,   fin, f, 30, 19860218, , bianca, saarisalo, nsw, toonumbar, 4744, 5, welsby place, barraclear, 03 16578588, 6673648, 5, NoRole
rec-1824-org,   unk, , 32, 19840625, mr, kynan, abat, nsw, russell lea, 3058, 39, coxen street, lazy acres, 02 52416010, 9003684, 3, NoRole
rec-9722-dup-0, afg, f, 34, , ms, briony, wazir, vic, berw ck, 6530, 34, shackleton circuit, , 8 19129549, 8630824, 0, NoRole
rec-5655-org,   ind, m, 25, 19910608, , mollie, nitu, nsw, bow bowing, 4032, 150, stanfield close, , 2 46449930, 1624022, 0, NoRole
rec-8797-org,   usa, m, , 19261117, hon, andrea, lowe, sa, hamilton, 4122, 8, gidabal street, , 7 17312219, 9975629, 7, NoRole
rec-4868-org,   chi, f, , , , jacynta, tsui, vic, tidal river, 4714, 9, humble court, yalkara, 618 72293743, 8238217, 6, NoRole
rec-6432-org,   unk, f, 35, 19810805, , robert, abadi, nsw, willmot, 7250, 35, buvelot street, , 2 34065458, 6979862, 0, NoRole
rec-60-dup-0, unk, f, 37, 19791215, , hannah, strangway, vic, corindhap, 3724, 31, berne crescent, , 8 900 86268, 7145282, 9, NoRole
rec-1701-org,   unk, f, 31, , , konstantinos, sciacca, qld, mackay mc, 2026, 13, bandjalong crescent, , 3 06134166, 1447548, 4, NoRole
rec-7274-org,   ser, , 23, 19930124, , grace, dedic, act, causeway, 2567, 46, sheaffe street, , 2 95353481, 5283115, 6, NoRole
rec-4654-org,   usa, m, 29, 19870514, mr, prudence, potts, , somerset, 2472, 121, macrossan crescent, hawkesbury road, 08 08828501, 1700012, 3, NoRole
rec-6111-org,   eng, f, 31, 19850523, , georgia, hutson, vic, eumundi, 3610, 5, richardson circuit, , 08 09150577, 3392997, 7, NoRole
rec-3648-org,   sri, , 36, 19801024, mr, samuel, zoysa, nsw, willina, 3071, 104, kallara close, felbrigg, 2 06912499, 7435064, 5, NoRole
rec-2534-org,   fin, f, 25, 19910119, mr, rebecca, almila, vic, corunnun, 3888, 2, spofforth street, the willows, 618 22764914, 4827297, 1, NoRole
rec-573-org,   cze, f, 21, 19950901, pfc, matilda, ilyko, qld, mount binga, 5573, 69, gulgong place, hillside farm, , 9217515, 6, NoRole
rec-2335-org,   usa, f, 28, 19880120, ms, john, stone, , burwood east, 7325, 28, , warrawong, 04 14266025, 4445982, 0, NoRole
rec-5814-org,   ind, f, 24, 19920509, dr, isabella, duvvoori, nsw, forest hill, 5169, 16, araluen street, stonyridge, 2 08978066, 9130223, 4, NoRole
rec-326-dup-0, usa, f, 30, 19860802, ms, kyle, pryan, , port augusta, 6155, 15, chermside street, , 07 12165677, 4038226, 2, NoRole
rec-2285-dup-0, vie, f, 32, 19840910, , erin, dinh, nsw, sunshine, 2250, 3 , faunce crescent, rosetta village, 02 55057650, 4831059, 1, NoRole
rec-4957-org,   chi, f, 27, , , , bao, qld, wondai, 5352, 21, zamia place, parkridge villa, 03 66689068, 9932643, 4, NoRole
rec-2791-org,   ind, f, , 19581202, , phoebe, mittal, nsw, tooma, 2285, 22, braine street, , 612 56833827, 5094311, 0, NoRole
rec-3957-org,   ind, f, 28, 19880429, hon, cooper, mohanty, nsw, normanhurst, 4007, 29, wiluna street, , 612 82958972, 1528325, 4, NoRole
rec-9138-org,   unk, f, 27, 19890828, , alexandra, stranger, qld, smithfield, 3223, 117, burria place, , 613 99148621, 9745677, 9, NoRole
rec-6085-org,   usa, f, 32, 19840120, ms, riley, roach, nsw, nattai, 2360, 21, wilsmore crescent, , 612 60042023, 3789288, 2, NoRole
rec-5291-org,   eng, , 9, 20071022, , chloe, thomson, act, jamison centre, 4350, 58, mainwaring rich circuit, , 02 36436287, 8890902, 3, NoRole
rec-5901-org,   gre, f, 13, 20030111, , noah, sarus, vic, newhaven, 5290, 22, baldwin drive, marlin cove, 8 12238817, 9063308, 6, NoRole
rec-8073-org,   unk, f, 25, 19910429, ms, michael, abadi, qld, bells creek, 3105, 2, shackleton circuit, row 1, 03 92761008, 6403001, 2, NoRole
rec-3649-org,   afg, f, 26, 19900112, mr, sam, ahmadi, nsw, crows nest, 7316, 11, schlich street, lanoma, 2 74826249, 5788115, 0, NoRole
rec-7943-org,   chi, f, 38, 19780507, mr, makenzi, cai, vic, portsea, 6010, 8, newdegate street, honey patch, 8 50715707, 4767605, 3, NoRole
rec-1611-org,   ind, f, 29, , , quinn, subhaga, , kirwan, 3936, 20, lowanna street, , 03 78303203, 2847134, 6, NoRole
rec-32-org,   usa, f, , 19390321, , holly, owens, nsw, bandon grove, 4123, 14, mehaffey crescent, allawah flats, 612 72101416, 4001180, 1, NoRole
rec-2827-dup-0, usa, f, 38, 19780125, mr, bronte, carney, nsw, batlow, 2478, 1, spofforth street, 5toney station, 02 98657784, 4099590, 1, NoRole
rec-947-org,   usa, f, 29, 19871104, mr, jamie, farmer, nsw, muswellbrook, 5098, 28, berne crescent, , 08 69496052, 9682743, 2, NoRole
rec-4503-org,   eng, , 31, 19850629, ms, john, smedley, nsw, seal rocks, 2213, 77, bundey street, locn 8200, 612 67300580, 4254759, 4, NoRole
rec-2941-org,   eng, , 36, 19800321, hon, ethan, tasker, nsw, wollongbar, 5107, 36, leahy close, , 02 36965205, 9591820, 5, NoRole
rec-132-org,   ind, m, 34, 19820312, dr, michael, uttamchandani, nsw, enfield, 5021, 21, herron crescent, , 2 23865411, 1002065, 9, NoRole
rec-489-org,   eng, , 21, 19950518, , lily, bernardson, nsw, eraring, 2370, 22, beaurepaire crescent, timberscombe, 04 89366852, 7797971, 0, NoRole
rec-1572-org,   eng, f, 28, 19880218, , lewis, hendry, nt, elliott, 2142, 40, zamia place, , 3 76280769, 3145279, 9, NoRole
rec-91-org,   fin, f, 33, 19831025, , jacinta, raisanen, nsw, mount kembla, 3977, 441, vidal street, , 612 82275387, 8354048, 1, NoRole
rec-9191-org,   pak, , 26, , mr, william, chib, nsw, rous mill, 2097, 12, gunn street, , 2 73378515, 2488784, 0, NoRole
rec-1101-org,   ara, , 32, 19840612, , matthew, midhaa, qld, mundowran, 2170, 11, boswell crescent, , 3 04008616, 4906237, 6, NoRole
rec-1650-org,   ser, , 36, 19800112, , shelby, ozbolt, vic, woodside, 4165, 6, wrixon street, , 8 84379070, 7645039, 1, NoRole
rec-3687-org,   afr, m, , 19810423, ms, richard, , , campbelltown, 3931, 542, matina street, , 02 53700519, 5479890, 0, NoRole
rec-9065-org,   eng, , 26, 19900115, hon, noah, hampson, nsw, jerrys plains, 4116, 450, gatliff place, , 2 82987019, 3448823, 7, NoRole
rec-3197-org,   usa, f, 33, 19830111, , isabella, huffman, tas, underwood, 2029, 2, gabriel place, may cottage, 617 15580498, 5517819, 2, NoRole
rec-3446-dup-0, ger, f, 34, , mr, jam ie, kolf, nsw, central macdonald, 2047, 12, groom street, byado, 612 45980926, 3122966, 3, NoRole
rec-102-org,   unk, f, 36, 19801110, mr, kane, abbetmeyer, qld, burpengary, 2170, 55, charterisville avenue, , , 7092552, 7, NoRole
rec-5893-org,   , f, 30, 19860818, ms, joshua, mech, qld, edmonton, 2680, 175, devanny place, , 03 54613132, 9416377, 9, NoRole
rec-5980-org,   ser, m, , 19900429, , jacob, pejic, wa, spencers brook, 4650, 87, fitzherbert place, navillus, 08 15969972, 3394641, 2, NoRole
rec-3239-org,   unk, m, , 19670905, mr, kayla, stranger, nsw, wyoming, 6160, 1, southern cross drive, , 2 34043299, 8132456, 5, NoRole
rec-9442-org,   eng, f, 29, 19870509, , emmerson, benjaminson, nsw, williamtown, , 697, oldfield circuit, the rocks, 2 26572751, 7958304, 8, NoRole
rec-597-org,   usa, , 28, 19880331, mr, luke, johnson, vic, balwyn, 3458, 1900, lambell close, , 618 99458831, 4597210, 9, NoRole
rec-1532-org,   usa, m, 29, 19870606, , leo, daugherty, vic, guthridge, 3002, 4, newman morris circuit, , 08 43672629, 2791974, 2, NoRole
rec-9293-org,   chi, f, 26, 19900504, ms, emiily, chue, qld, south stradbroke, 6059, 534, holmes crescent, , 613 35993852, 3914705, 2, NoRole
rec-3488-org,   ser, , 27, 19890604, mr, ewan, savic, , raymond terrace, 4020, 42, bugden avenue, lazy acres, 07 48029599, 6315789, 6, NoRole
rec-3259-dup-0, usa, f, 10, 20060720, pfc, talia, oliver, vic, hatfield, 6061, 96, mctaggart crescent, phillip lodge, 8 20686257, 8652437, 2, NoRole
rec-6060-org,   ind, m, 25, 19910325, , harrison, nimesh, nsw, port macquarie, 4159, 28, may maxwell crescent, , 612 45135372, 8594540, 2, NoRole
rec-5970-org,   fre, f, 7, 20090312, mr, louise, erler, , malvern east, 3444, 35, fenton street, owendale, 02 62573320, 9018377, 6, NoRole
rec-9193-org,   rus, , 29, 19870429, mr, bailey, malikov, vic, collins street east, 2121, 6, tristania street, , 8 87124138, 5430830, 0, NoRole
rec-5432-org,   usa, f, 35, 19810919, , leah, hall, , lake cathie, 4020, 3, fitchett street, , 02 80343012, 5352918, 8, NoRole
rec-3860-org,   ind, f, 32, 19841127, dr, ashlie, sailesh, wa, clayton, 2286, 24, euree street, , , 5569942, 9, NoRole
rec-4385-org,   chi, f, 31, 19850922, , brendan, que, , hawthorn, 3044, 23, hiles place, all saints college, 03 25230318, 3620656, 3, NoRole
rec-619-org,   pak, f, 26, 19900729, ms, connor, banya, nsw, galston, 2088, 133, evergood close, llantwit house, 2 24240945, 8958232, 2, NoRole
rec-3069-org,   usa, f, 38, 19780513, , joel, rivas, nsw, holbrook, 3038, 11, burara crescent, , 612 96313324, 8733643, 8, NoRole
rec-9629-org,   unk, , 31, 19851024, ms, mia, aaron, qld, beenaam valley, 3531, 16, glenorchy street, , 3 80209698, 8263435, 8, NoRole
rec-2172-dup-0, usa, f, , 19650506, , jacobie, powell, qld, hat head, 2198, 105, bargang crescent, sec 209 clifton farm, 03 64910397, 7085640, 0, NoRole
rec-2455-org,   , f, 39, 19771030, , ebony, slatcher, nsw, harbord, 4849, 121, greeves street, meilene retirement, 2 69578956, 8691649, 7, NoRole
rec-369-org,   chi, f, , 19030118, mr, damien, lopan, , st kilda, 2064, 5, marungal avenue, fronda, 07 05519092, 2404616, 7, NoRole
rec-4835-org,   usa, , 30, 19860215, , william, brewer, nsw, garland, 2777, 4, edwards street, ellerside, 612 60772876, 2296313, 3, NoRole
rec-4243-org,   fin, f, 19, 19970609, , benjamin, soimakallio, nsw, browns creek, 2145, 1272, albermarle place, , 2 04162870, 3792983, 8, NoRole
rec-5520-org,   usa, f, 32, 19841116, , kane, webster, nsw, glenreagh, 3040, 8, strahan row, , , 2107933, 4, NoRole
rec-881-org,   chi, , 29, 19870729, , ellen, xing, qld, pialba, 2196, 31, tattersall crescent, golden lea, 02 85246692, 2850914, 9, NoRole
